file,text
lisa-14-cl-cana.png,"a small transparent tumbler with straight sides on white background"
lisa-14-cl-cana.png,"a clear minimalist glass cup for water or juice on white background"
lisa-14-cl-cana.png,"a plain cylindrical drinking glass with simple design on white background"
lisa-14-cl-cana.png,"a basic short glass tumbler with smooth surface on white background"
lisa-14-cl-cana.png,"a lightweight transparent beverage glass with clean lines on white background"
long-drink-31-cortina.png,"a tall transparent long drink glass with thick base on white background"
long-drink-31-cortina.png,"a clear cylindrical highball glass for cocktails or water on white background"
long-drink-31-cortina.png,"a simple straight-sided tall drinking glass with heavy bottom on white background"
long-drink-31-cortina.png,"a modern minimalist long drink tumbler with clean lines on white background"
long-drink-31-cortina.png,"a crystal clear beverage glass with thick base and vertical shape on white background"
long-drink-32-cortina.png,"a tall slim long drink glass with thick base on white background"
long-drink-32-cortina.png,"a narrow transparent cocktail tumbler for highball drinks on white background"
long-drink-32-cortina.png,"a modern cylindrical long drink glass with clean design on white background"
long-drink-32-cortina.png,"a minimalist clear beverage glass with straight vertical lines on white background"
long-drink-32-cortina.png,"a sleek and tall glass tumbler with thick bottom on white background"
long-drink-america-20s.png,"a tall long drink glass with fluted sides and faceted base on white background"
long-drink-america-20s.png,"a vintage-style cocktail tumbler with vertical grooves and cut-glass bottom on white background"
long-drink-america-20s.png,"a classic transparent glass for highball drinks, ribbed texture and diamond-cut base, on white background"
long-drink-america-20s.png,"a stylish long drink tumbler with elegant vertical pattern and heavy bottom on white background"
long-drink-america-20s.png,"a retro-inspired tall beverage glass with textured base and ribbed body on white background"
long-drink-barshine.png,"a tall fluted long drink glass with rounded base and vertical ridges on white background"
long-drink-barshine.png,"a modern ribbed long drink tumbler with clear glass and textured surface on white background"
long-drink-barshine.png,"a vertical striped beverage glass, slightly tapering with rounded bottom, on white background"
long-drink-barshine.png,"a transparent tall tumbler with fluted design and thick base on white background"
long-drink-barshine.png,"a contemporary highball glass with ribbed structure and clean shape on white background"
long-drink-electra.png,"a smooth long drink glass with gently curved silhouette and rounded base on white background"
long-drink-electra.png,"a modern clear glass tumbler with bulbous lower half narrowing towards the top on white background"
long-drink-electra.png,"a transparent beverage glass with elegant curvature and no texture on white background"
long-drink-electra.png,"a contemporary long drink glass with soft hourglass shape and clean lines on white background"
long-drink-electra.png,"a sleek plain tumbler with flared top and rounded bottom design on white background"
long-drink-electra.png,"a smooth long drink glass with gently curved silhouette and rounded base on white background"
long-drink-electra.png,"a modern clear glass tumbler with bulbous lower half narrowing towards the top on white background"
long-drink-electra.png,"a transparent beverage glass with elegant curvature and no texture on white background"
long-drink-electra.png,"a contemporary long drink glass with soft hourglass shape and clean lines on white background"
long-drink-electra.png,"a sleek plain tumbler with flared top and rounded bottom design on white background"
long-drink-luna.png,"a minimalist long drink glass with a smooth clear surface and rounded base on white background"
long-drink-luna.png,"a tall transparent glass with gently curved sides and thick base on white background"
long-drink-luna.png,"a sleek, modern beverage glass with clean lines and a small circular indentation at the bottom on white background"
long-drink-luna.png,"a contemporary clear tumbler with slightly flared silhouette and simple round base on white background"
long-drink-luna.png,"a smooth glass cup with clear walls and a thick bottom featuring a central bubble detail on white background"
long-drink-lilac-rose-america-20s.png,"a tall lilac-rose colored glass with vertical fluting and faceted base on white background"
long-drink-lilac-rose-america-20s.png,"a vintage-style pink long drink glass with ribbed texture and diamond-cut base on white background"
long-drink-lilac-rose-america-20s.png,"a decorative rose-tinted tumbler with vertical ridges and ornate lower pattern on white background"
long-drink-lilac-rose-america-20s.png,"a stylish pastel-colored beverage glass with vertical lines and textured foot on white background"
long-drink-lilac-rose-america-20s.png,"a patterned long drink glass in light purple hue with fluted walls and cut glass design at the base on white background"
long-drink-saphire-blue-america-20s.png,"a tall sapphire blue long drink glass with vertical ribbing and faceted diamond-pattern base on white background"
long-drink-saphire-blue-america-20s.png,"a translucent cobalt blue tumbler with fluted texture and geometric cut bottom on white background"
long-drink-saphire-blue-america-20s.png,"a refined blue cocktail glass featuring vertical grooves and prism-cut base on white background"
long-drink-saphire-blue-america-20s.png,"a stylish highball glass with deep blue tint, elegant stripes, and textured bottom on white background"
long-drink-saphire-blue-america-20s.png,"an art deco inspired tall blue drinking glass with fluted sides and faceted base design on white background"
lounge-acqua-bartender.png,"a crystal-clear tumbler glass with a complex geometric starburst pattern etched on its surface on white background"
lounge-acqua-bartender.png,"a transparent water glass with full-body diamond and triangle engravings and smooth rim on white background"
lounge-acqua-bartender.png,"an elegant short glass featuring intersecting faceted lines forming a radiant geometric motif on white background"
lounge-acqua-bartender.png,"a luxurious clear glass cup with star-shaped cut pattern and cylindrical shape on white background"
lounge-acqua-bartender.png,"a bartender-style lowball glass with a symmetrical crystal cut design inspired by kaleidoscope geometry on white background"
lounge-d-o-f-bartender.png,"a crystal-clear double old fashioned glass with intricate geometric star patterns engraved on white background"
lounge-d-o-f-bartender.png,"a transparent lowball glass featuring multifaceted diamond and triangle designs with smooth rim on white background"
lounge-d-o-f-bartender.png,"an elegant bartender-style tumbler with full-body cut glass pattern in a symmetrical starburst motif on white background"
lounge-d-o-f-bartender.png,"a classic short drink glass with rich faceted surface and circular base on white background"
lounge-d-o-f-bartender.png,"a finely cut crystal glass with kaleidoscopic geometric carvings for cocktail serving on white background"
lyon-optique-20-lyon.png,"a small transparent glass with vertical ridges and an angular waistline on white background"
lyon-optique-20-lyon.png,"a fluted clear tumbler with a thick base and optical texture on white background"
lyon-optique-20-lyon.png,"a short water glass featuring structured vertical panels and a robust design on white background"
lyon-optique-20-lyon.png,"a classic faceted low tumbler with a geometric waist and clear glass on white background"
lyon-optique-20-lyon.png,"an optical-style glass with symmetrical vertical grooves and a thick bottom on white background"
margarita-bartender.png,"a clear margarita glass with a wide, shallow bowl and thin stem on white background"
margarita-bartender.png,"a classic margarita stemware with a curved silhouette and broad rim on white background"
margarita-bartender.png,"a transparent cocktail glass for margaritas with elegant stem and flat foot on white background"
margarita-bartender.png,"a stylish margarita glass with a double-curve bowl and minimalistic design on white background"
margarita-bartender.png,"a glass for margarita with a large upper bowl tapering into a slender stem on white background"
martini-america-20s.png,"a clear martini glass with vertical grooves and elegant stem on white background"
martini-america-20s.png,"a vintage-style martini glass with fluted conical bowl and ornate stem on white background"
martini-america-20s.png,"a transparent cocktail glass for martini, ribbed design and round base on white background"
martini-america-20s.png,"a glass with a classic martini shape and decorative stem detailing on white background"
martini-america-20s.png,"a martini glass with wide V-shaped bowl and textured pattern on white background"
martini-bartender.png,"a classic martini glass with smooth clear surface and slender stem on white background"
martini-bartender.png,"a transparent cocktail glass with a wide conical bowl and simple design on white background"
martini-bartender.png,"a sleek martini glass with elegant long stem and clean lines on white background"
martini-bartender.png,"a minimal martini glass with V-shaped bowl and round base on white background"
martini-bartender.png,"a clear glass martini cup with modern silhouette and fine rim on white background"
martini-mini-bartender.png,"a small martini glass with elegant V-shape bowl and thin stem on white background"
martini-mini-bartender.png,"a mini cocktail glass with conical cup and minimalist style on white background"
martini-mini-bartender.png,"a tiny martini glass designed for tasting, sleek and refined, on white background"
martini-mini-bartender.png,"a petite martini glass with clear smooth surface and short stem on white background"
martini-mini-bartender.png,"a stylish miniature martini glass with classic silhouette on white background"
martini-small-america-20s.png,"a small martini glass with vertical ribbed pattern and ornamental stem on white background"
martini-small-america-20s.png,"a vintage-style small cocktail glass with flared bowl and textured stem on white background"
martini-small-america-20s.png,"a short martini glass with elegant vertical ridges and retro design on white background"
martini-small-america-20s.png,"a mini martini glass from America 20s collection with etched details on white background"
martini-small-america-20s.png,"a classic ribbed mini martini glass with artistic stem and clear base on white background"
medium-bodega.png,"a medium-sized clear bodega glass with smooth straight sides on white background"
medium-bodega.png,"a minimalist cylindrical drinking glass with thin rim and flat base on white background"
medium-bodega.png,"a modern bodega-style tumbler glass, transparent and simple on white background"
medium-bodega.png,"a clear medium bodega cup with clean design and no texture on white background"
medium-bodega.png,"a versatile medium clear glass tumbler, perfect for water or juice, on white background"
mixing-glass-america-20s.png,"a clear mixing glass with vertical grooves and diamond-cut base, spout on top, on white background"
mixing-glass-america-20s.png,"a textured transparent cocktail mixing glass with a pour spout and patterned bottom, on white background"
mixing-glass-america-20s.png,"a tall cylindrical bar mixing glass with fluted sides and faceted base, on white background"
mixing-glass-america-20s.png,"an elegant ribbed glass mixing vessel with cut-glass pattern near the base and pouring lip, on white background"
mixing-glass-america-20s.png,"a stylish bartender's mixing glass with intricate lower pattern and clean spout, on white background"
modello-7-caravelle.png,"a simple clear water glass with smooth cylindrical shape and slightly thick base, on white background"
modello-7-caravelle.png,"a minimalist transparent tumbler with straight sides and rounded bottom, on white background"
modello-7-caravelle.png,"a small drinking glass with plain clear surface and no texture, on white background"
modello-7-caravelle.png,"a basic short cylindrical glass cup for beverages, transparent and unadorned, on white background"
modello-7-caravelle.png,"a classic glass tumbler with clean design and solid base, clear and empty, on white background"
modello-8-caravelle.png,"a plain cylindrical clear glass with thick base and no texture, on white background"
modello-8-caravelle.png,"a transparent water tumbler with smooth surface and solid bottom, on white background"
modello-8-caravelle.png,"a clean modern drinking glass with straight sides and sturdy design, on white background"
modello-8-caravelle.png,"a short glass cup for beverages, minimal and unadorned, on white background"
modello-8-caravelle.png,"a classic simple clear glass with flat base and straight profile, on white background"
modello-10-caravelle.png,"a simple cylindrical clear drinking glass with thick base, on white background"
modello-10-caravelle.png,"a plain transparent glass tumbler with smooth sides and flat bottom, on white background"
modello-10-caravelle.png,"a minimalistic short glass cup for water or spirits, with solid base, on white background"
modello-10-caravelle.png,"a standard glass beaker for serving drinks, straight profile and clear material, on white background"
modello-10-caravelle.png,"a clear basic tumbler with thick glass bottom, ideal for daily use, on white background"
modello-25-caravelle.png,"a classic clear drinking glass with cylindrical shape and thick base, on white background"
modello-25-caravelle.png,"a minimalist transparent tumbler, smooth surface, thick-bottomed, on white background"
modello-25-caravelle.png,"a simple clear water glass with modern design and solid base, on white background"
modello-25-caravelle.png,"a standard short glass tumbler, plain and elegant, made of clear glass, on white background"
modello-25-caravelle.png,"a sleek glass cup for serving water or whiskey, straight edges and heavy base, on white background"
mojito-bartender.png,"a textured clear glass with a pinched waist and bubbled surface, on white background"
mojito-bartender.png,"a unique hammered-glass tumbler with narrow center and wide base, on white background"
mojito-bartender.png,"a transparent glass with curvy silhouette and pebbled texture, on white background"
mojito-bartender.png,"a decorative mojito glass with a bulging middle and hammered glass surface, on white background"
mojito-bartender.png,"an artistic clear glass cup with embossed texture and cinched shape, on white background"
moscow-mule-bartender.png,"a clear hammered glass mug with round body and handle, on white background"
moscow-mule-bartender.png,"a textured transparent Moscow Mule glass cup with handle, on white background"
moscow-mule-bartender.png,"a rounded hammered-glass mug with thick handle, on white background"
moscow-mule-bartender.png,"a stylish clear glass mug with dimpled surface and round shape, on white background"
moscow-mule-bartender.png,"a handcrafted-looking hammered glass Moscow Mule mug with handle, on white background"
natura-bicchiere-acqua-lyon-optique-natura-amber.png,"a small clear glass tumbler with thick amber-colored band, on white background"
natura-bicchiere-acqua-lyon-optique-natura-amber.png,"a textured short drinking glass with upper amber tint, on white background"
natura-bicchiere-acqua-lyon-optique-natura-amber.png,"a patterned glass with yellow-orange top half, lower half transparent, on white background"
natura-bicchiere-acqua-lyon-optique-natura-amber.png,"an amber-accented clear water glass with vertical grooves, on white background"
natura-bicchiere-acqua-lyon-optique-natura-amber.png,"a two-tone short tumbler with amber upper part and clear base, on white background"
natura-bicchiere-acqua-lyon-optique-natura-blue.png,"a short clear glass tumbler with bright blue upper band, on white background"
natura-bicchiere-acqua-lyon-optique-natura-blue.png,"a textured water glass with bold blue accent on top, transparent base, on white background"
natura-bicchiere-acqua-lyon-optique-natura-blue.png,"a ribbed tumbler glass with vibrant cobalt blue top half, on white background"
natura-bicchiere-acqua-lyon-optique-natura-blue.png,"a two-tone small drinking glass, blue upper and clear lower part, on white background"
natura-bicchiere-acqua-lyon-optique-natura-blue.png,"a patterned water glass with deep blue tint on top, clear base, on white background"
natura-bicchiere-acqua-lyon-optique-natura-green.png,"a short clear glass tumbler with bright green upper band, on white background"
natura-bicchiere-acqua-lyon-optique-natura-green.png,"a textured water glass with bold green accent on top, transparent base, on white background"
natura-bicchiere-acqua-lyon-optique-natura-green.png,"a ribbed tumbler glass with vibrant green top half, on white background"
natura-bicchiere-acqua-lyon-optique-natura-green.png,"a two-tone small drinking glass, green upper and clear lower part, on white background"
natura-bicchiere-acqua-lyon-optique-natura-green.png,"a patterned water glass with deep green tint on top, clear base, on white background"
natura-bicchiere-acqua-lyon-optique-natura-rose.png,"a small tumbler glass with vivid red-pink band on top, ribbed texture, on white background"
natura-bicchiere-acqua-lyon-optique-natura-rose.png,"a short drinking glass with bright rose-colored upper half and clear ribbed bottom, on white background"
natura-bicchiere-acqua-lyon-optique-natura-rose.png,"a water glass featuring deep rose pink tint on top section, on white background"
natura-bicchiere-acqua-lyon-optique-natura-rose.png,"a transparent base tumbler with upper part in rich reddish-pink glass, on white background"
natura-bicchiere-acqua-lyon-optique-natura-rose.png,"a color-blocked glass tumbler with rose red top and clear textured base, on white background"
negroni-bodeguita-del-medio.png,"a simple clear tumbler glass with a soft spiral relief wrapping around the body, on white background"
negroni-bodeguita-del-medio.png,"a minimalist glass cup with a subtle diagonal swirl design embossed on the surface, on white background"
negroni-bodeguita-del-medio.png,"a cylindrical drinking glass with elegant helical indentation around it, on white background"
negroni-bodeguita-del-medio.png,"a transparent glass tumbler with a distinctive spiral groove encircling the wall, on white background"
negroni-bodeguita-del-medio.png,"a modern lowball glass with a delicate swirling ridge, on white background"
negroni-exclusiva.png,"a clear tumbler glass with tall vertical ridges running from top to bottom, on white background"
negroni-exclusiva.png,"a transparent lowball glass with long narrow fluted texture, on white background"
negroni-exclusiva.png,"a straight-sided drinking glass featuring fine vertical grooves, on white background"
negroni-exclusiva.png,"a classic tumbler with evenly spaced vertical lines across the entire surface, on white background"
negroni-exclusiva.png,"a ribbed cocktail glass with smooth rim and clear fluted body, on white background"
nick-amp-nora-america-20s.png,"a vintage Nick & Nora glass with vertical fluted bowl and ornate stem, on white background"
nick-amp-nora-america-20s.png,"a clear cocktail stemware glass with ribbed pattern and rounded bowl, on white background"
nick-amp-nora-america-20s.png,"a Nick and Nora glass featuring vertical ridges and an elegant sculpted stem, on white background"
nick-amp-nora-america-20s.png,"a short stemmed goblet with fluted texture and a smooth foot, on white background"
nick-amp-nora-america-20s.png,"a classic cocktail glass with curved bowl, fluted glasswork and intricate stem, on white background"
nick-amp-nora-bloom.png,"a flared Nick & Nora glass with curved blooming bowl and twisted stem, on white background"
nick-amp-nora-bloom.png,"a sculpted cocktail glass with petal-like curves and elegant fluted base, on white background"
nick-amp-nora-bloom.png,"a clear glass stemware with blooming silhouette and wavy contours, on white background"
nick-amp-nora-bloom.png,"a Nick and Nora style glass with floral-inspired rounded body and tall stem, on white background"
nick-amp-nora-bloom.png,"a decorative cocktail glass with bulged center and fluted foot, on white background"
novecento-cocktail-bartender.png,"a vintage-style cocktail glass with wide rounded bowl and tall thin stem, on white background"
novecento-cocktail-bartender.png,"a clear coupe glass with a gently curved bowl and elegant stem, on white background"
novecento-cocktail-bartender.png,"a retro-inspired stemmed glass with balloon shape and circular base, on white background"
novecento-cocktail-bartender.png,"a classic cocktail glass with large open bowl and slender stem, on white background"
novecento-cocktail-bartender.png,"a bar glass with wide goblet-like bowl and smooth foot, on white background"
novecento-d-o-f-bartender.png,"a low tumbler glass with thick base and textured lower half, on white background"
novecento-d-o-f-bartender.png,"a modern cut-glass tumbler featuring diamond pattern on the bottom, on white background"
novecento-d-o-f-bartender.png,"a clear glass for cocktails with vertical facets and geometric texture at the base, on white background"
novecento-d-o-f-bartender.png,"a bar tumbler with transparent upper half and embossed diamond pattern below, on white background"
novecento-d-o-f-bartender.png,"a short clear glass with cylindrical shape and decorative base texture, on white background"
novecento-fizz-bartender.png,"a cocktail coupe glass with a modern wide bowl and slender stem, on white background"
novecento-fizz-bartender.png,"a clear fizz glass with short stem and flat circular base, on white background"
novecento-fizz-bartender.png,"a stemmed glass with broad cylindrical bowl and elegant proportions, on white background"
novecento-fizz-bartender.png,"a minimalist cocktail coupe with straight sides and a sleek design, on white background"
novecento-fizz-bartender.png,"a transparent fizz stemware with wide open rim and clean lines, on white background"
novecento-hi-ball-bartender.png,"a tall hi-ball glass with intricate textured lower half and smooth upper section, on white background"
novecento-hi-ball-bartender.png,"a clear tumbler with geometric pattern on the bottom half, standing on white background"
novecento-hi-ball-bartender.png,"a highball cocktail glass featuring diamond-cut details on lower portion, on white background"
novecento-hi-ball-bartender.png,"a vertically shaped glass with modern textured base and transparent body, on white background"
novecento-hi-ball-bartender.png,"a straight-sided highball glass with ornamental cut glass bottom, on white background"
novecento-martini-bartender.png,"a wide-bowl martini glass with elegant long stem and thin rim, on white background"
novecento-martini-bartender.png,"a clear martini cocktail glass with round bowl and delicate footed base, on white background"
novecento-martini-bartender.png,"a sophisticated martini glass with curved silhouette and slim stem, on white background"
novecento-martini-bartender.png,"a transparent cocktail glass for martinis with classic shape and sleek lines, on white background"
novecento-martini-bartender.png,"a modern martini glass featuring wide open bowl and narrow stem, on white background"
novecento-nick-amp-nora-bartender.png,"a classic Nick & Nora glass with a tulip-shaped bowl and a short elegant stem, on white background"
novecento-nick-amp-nora-bartender.png,"a vintage-style cocktail glass with narrow rim and round base, on white background"
novecento-nick-amp-nora-bartender.png,"a stemmed transparent glass with minimalist silhouette and fine curvature, on white background"
novecento-nick-amp-nora-bartender.png,"a crystal-clear Nick and Nora glass with elegant bowl and subtle stem design, on white background"
novecento-nick-amp-nora-bartender.png,"a retro-inspired cocktail glass with a shallow bowl and thick foot, on white background"
novecento-nick-amp-nora-bartender.png,"a classic Nick & Nora glass with a tulip-shaped bowl and a short elegant stem, on white background"
novecento-nick-amp-nora-bartender.png,"a vintage-style cocktail glass with narrow rim and round base, on white background"
novecento-nick-amp-nora-bartender.png,"a stemmed transparent glass with minimalist silhouette and fine curvature, on white background"
novecento-nick-amp-nora-bartender.png,"a crystal-clear Nick and Nora glass with elegant bowl and subtle stem design, on white background"
novecento-nick-amp-nora-bartender.png,"a retro-inspired cocktail glass with a shallow bowl and thick foot, on white background"
rocks-florian.png,"a small tumbler glass with smooth vertical fluting and rounded base, on white background"
rocks-florian.png,"a clear rocks glass with a subtle ribbed design and a bulbous bottom, on white background"
rocks-florian.png,"a low transparent glass with vertical grooves and thick circular base, on white background"
rocks-florian.png,"a stylish short glass with refined vertical lines and a round footed bottom, on white background"
rocks-florian.png,"a florian style clear tumbler with elegant curvature and fluted texture, on white background"
rocks-lucent-blue-florian-lucent-blue.png,"a clear tumbler glass with vertical fluting and a vivid blue thick base, on white background"
rocks-lucent-blue-florian-lucent-blue.png,"a short glass with rounded bottom and ribbed surface, featuring a transparent blue base, on white background"
rocks-lucent-blue-florian-lucent-blue.png,"a florian style rocks glass with elegant grooves and colored lucent blue base, on white background"
rocks-lucent-blue-florian-lucent-blue.png,"a stylish lowball glass with soft curves and bright blue glass foot, on white background"
rocks-lucent-blue-florian-lucent-blue.png,"a designer tumbler with clear body and blue geometric bottom, vertical lines, on white background"
rocks-luna.png,"a clear tumbler glass with smooth curved sides and a thick rounded base, on white background"
rocks-luna.png,"a minimalistic rocks glass with conical shape and subtle inward curve, on white background"
rocks-luna.png,"a transparent lowball glass with clean design and small dimple at the bottom, on white background"
rocks-luna.png,"a luna series short glass with elegant simplicity and thick clear bottom, on white background"
rocks-luna.png,"a modern tumbler with slightly narrowing walls and solid base detail, on white background"
rum-bodeguita-del-medio.png,"a clear low tumbler glass with wide opening and subtle swirling pattern, on white background"
rum-bodeguita-del-medio.png,"a transparent rum glass with low cylindrical shape and faint spiral lines, on white background"
rum-bodeguita-del-medio.png,"a bodeguita del medio style glass with smooth design and swirl embossing, on white background"
rum-bodeguita-del-medio.png,"a small clear glass with shallow height and rounded base, on white background"
rum-bodeguita-del-medio.png,"a minimalistic lowball glass with light spiral detail and broad rim, on white background"
shot-barglass.png,"A clear shot glass on a wooden bar counter, filled with golden tequila and a lime wedge on the side, moody lighting, realistic style"
shot-barglass.png,"Minimalist studio photo of an empty transparent shot glass, centered, on a seamless white background with soft shadows"
shot-barglass.png,"A colorful layered shot in a glass, rainbow layers (grenadine, curaçao, absinthe), reflective black bar surface, party vibe"
shot-barglass.png,"Top-down view of a shot glass with bright red liqueur, placed on marble surface, high contrast, sharp details"
shot-barglass.png,"Bar setting with multiple shot glasses aligned in a row, each filled with different vibrant liquors, neon light reflections"
sling-cocktail-glass-200-america-20s.png,"A vintage cocktail served in a ribbed sling glass with crushed ice and a slice of orange, warm bar lighting, 1920s style"
sling-cocktail-glass-200-america-20s.png,"Elegant sling cocktail glass filled with a bright pink tropical drink, garnished with mint and a metal straw, summer vibe"
sling-cocktail-glass-200-america-20s.png,"Art deco bar scene with a tall vintage cocktail glass on a reflective surface, soft spotlight, moody atmosphere"
sling-cocktail-glass-200-america-20s.png,"Side view of an empty ribbed cocktail glass, isolated on white background, minimalist product photography"
sling-cocktail-glass-200-america-20s.png,"A classic Singapore Sling served in a ribbed glass, pineapple wedge and cherry garnish, tropical background, cinematic lighting"
sling-cocktail-glass-300-america-20s.png,"Tall ribbed cocktail glass filled with sparkling cocktail and a grapefruit twist, golden hour lighting on marble bar"
sling-cocktail-glass-300-america-20s.png,"Vintage cocktail served in a 300ml fluted glass, topped with foam and edible flower, art deco background"
sling-cocktail-glass-300-america-20s.png,"Full glass of gin fizz in tall ribbed sling glass, condensation on the sides, vibrant green mint garnish, close-up shot"
sling-cocktail-glass-300-america-20s.png,"Elegant empty sling cocktail glass on black background, studio lighting highlighting the vertical lines"
sling-cocktail-glass-300-america-20s.png,"Classic long drink served in a tall vintage ribbed glass, crushed ice, lemon wedge, summer terrace scene"
sling-cocktail-glass-400-america-20s.png,"Tall ribbed cocktail glass with layered drink in vibrant red and orange tones, garnished with dried citrus slice"
sling-cocktail-glass-400-america-20s.png,"Empty 400ml vintage cocktail glass with vertical fluting, standing on dark wooden bar counter with soft light"
sling-cocktail-glass-400-america-20s.png,"Refreshing cocktail with crushed ice and mint leaves served in tall fluted glass, beach background, sunny mood"
sling-cocktail-glass-400-america-20s.png,"Glamorous cocktail glass filled with sparkling rose cocktail, rimmed with sugar, and a twist of lemon peel"
sling-cocktail-glass-400-america-20s.png,"Elegant stemmed sling glass with golden cocktail and cherry garnish, vintage 1920s bar style setting"
sour-bartender.png,"Intricate textured glass with golden whiskey sour, garnished with orange slice and cocktail cherry"
sour-bartender.png,"Empty patterned sour glass on a marble bar counter, softly lit from the side for dramatic shadow"
sour-bartender.png,"Glass with geometric embossing filled with pastel pink cocktail, foamy top, and edible flower"
sour-bartender.png,"Elegant craft cocktail with egg white foam in vintage cut glass, garnished with lemon zest twist"
sour-bartender.png,"Retro sour glass with classic daiquiri, sugar rim, and mint sprig, set on a wooden tiki-style bar"
stone-cooler-bartender.png,"Tall crystal cooler glass filled with vibrant mojito, lime slices and fresh mint sprigs"
stone-cooler-bartender.png,"Elegant etched highball glass with golden bourbon cocktail and clear ice cubes"
stone-cooler-bartender.png,"Sparkling gin fizz with rosemary and grapefruit slice in detailed cut glass on a black bar"
stone-cooler-bartender.png,"Textured cooler glass with iced tea and citrus garnish on a rustic wooden surface"
stone-cooler-bartender.png,"Minimalist bar scene with empty highball glass, light reflections emphasizing its pattern"
stone-d-o-f-bartender.png,"Classic old fashioned cocktail with large clear ice cube and orange twist in faceted glass"
stone-d-o-f-bartender.png,"Dark rum on the rocks served in an ornate cut crystal tumbler on a mahogany counter"
stone-d-o-f-bartender.png,"Whiskey neat in an elegant double old fashioned glass, studio lighting with shadows"
stone-d-o-f-bartender.png,"Sparkling cranberry cocktail with rosemary sprig in a decorative vintage glass"
stone-d-o-f-bartender.png,"Empty D.O.F. glass with intricate facets, positioned on black reflective surface"
sweet-bartender.png,"Elegant dessert cocktail in ribbed glass, garnished with whipped cream and cherry"
sweet-bartender.png,"Rosé spritz with ice cubes and grapefruit slice served in a textured vintage tumbler"
sweet-bartender.png,"Lemon sorbet float cocktail in patterned glass, backlit on a marble counter"
sweet-bartender.png,"Chilled floral gin drink in rippled glass with lavender sprigs and crushed ice"
sweet-bartender.png,"Empty ribbed glass with rounded lip on white background, minimalist composition"
tiki-bartender.png,"Tropical tiki drink with crushed ice, mint leaves and pineapple slice in carved face glass"
tiki-bartender.png,"Classic Mai Tai cocktail served in a detailed tiki glass on bamboo mat"
tiki-bartender.png,"Vibrant rum punch in tribal-inspired tiki tumbler with exotic flower garnish"
tiki-bartender.png,"Tiki-style mojito with lime wedges, mint and a colorful paper umbrella"
tiki-bartender.png,"Empty transparent tiki glass on white background"
vaso-impilabile-27-5-cl-quattro-stagioni.png,"Stackable mason jar filled with lemonade and lemon slices on rustic table"
vaso-impilabile-27-5-cl-quattro-stagioni.png,"Vintage Quattro Stagioni jar used as a cocktail glass with herbs and ice"
vaso-impilabile-27-5-cl-quattro-stagioni.png,"Clear mason jar with embossed text, standing empty on white background"
vaso-impilabile-27-5-cl-quattro-stagioni.png,"Ice tea glass, empty, elegant shape, on white background without shadows"
vaso-impilabile-27-5-cl-quattro-stagioni.png,"Small transparent jar with rustic charm"
vino-bianco-aurum.png,"tall white wine glass with narrow bowl and long stem, transparent, isolated on white background"
vino-bianco-aurum.png,"modern white wine glass with tapered bowl and thin stem, clear glass on white backdrop"
vino-bianco-aurum.png,"transparent stemmed glass for white wine, narrow tulip shape, clean white background"
vino-bianco-aurum.png,"elegant wine glass with elongated stem and curved bowl, designed for white wine, isolated"
vino-bianco-aurum.png,"crystal-clear white wine glass with slender silhouette, photographed against white background"
vino-cortina.png,"short cylindrical tumbler glass, transparent and thick-bottomed, on white background"
vino-cortina.png,"clear glass tumbler with straight sides and flat base, isolated against white"
vino-cortina.png,"transparent drinking glass with simple cylindrical shape and thick base, studio lighting"
vino-cortina.png,"classic lowball glass, clear and minimal design, photographed on white backdrop"
vino-cortina.png,"basic cylindrical glass tumbler, clear with solid bottom, centered on white background"
vino-habana.png,"clear stemless wine glass with a rounded body and smooth surface, on a white background"
vino-habana.png,"transparent tumbler-shaped wine glass with a curved profile, empty and isolated"
vino-habana.png,"stemless wine glass with a rounded silhouette and a narrow rim, transparent and clean"
vino-habana.png,"simple clear wine tumbler with no stem, featuring a gently curved shape"
vino-habana.png,"minimalist stemless glass for wine, smooth transparent body, white backdrop"
vino-loto.png,"round water glass with horizontal grooves, transparent and set on a white background"
vino-loto.png,"clear tumbler-style glass with four visible circular ridges and wide rim"
vino-loto.png,"short transparent water glass with a flared shape and horizontal band details"
vino-loto.png,"modern tumbler with grooved surface and slightly conical shape, empty and clean"
vino-loto.png,"stackable glass cup with concentric rings and clear body, centered on white background"
vino-galassia.png,"short glass with thick base and rounded bottom, transparent and smooth"
vino-galassia.png,"clear water tumbler with bulbous base and thick glass bottom, on white backdrop"
vino-galassia.png,"rounded-bottom glass cup with transparent surface and smooth edges"
vino-galassia.png,"short drinkware glass with heavy base and rounded contour, empty and clear"
vino-galassia.png,"small transparent glass with curved base and cylindrical body, white background"
whisky-barglass.png,"short and cylindrical clear glass tumbler with thick base on white background"
whisky-barglass.png,"transparent lowball glass with straight sides and solid base on white backdrop"
whisky-barglass.png,"minimalist cylindrical glass tumbler, empty and colorless, front view on white"
whisky-barglass.png,"classic short clear glass with a wide mouth and heavy base, studio-lit"
whisky-barglass.png,"empty transparent tumbler with smooth vertical walls and flat base on white"
vino-madison.png,"tall clear wine glass with a thin stem and gently curved bowl on white background"
vino-madison.png,"transparent goblet-shaped wine glass with narrow stem and round base"
vino-madison.png,"classic wine glass with elegant stem and tulip-shaped bowl, isolated on white"
vino-madison.png,"empty crystal-clear wine glass with balanced proportions and long stem"
